order_id,order_date,ship_date,customer_id,segment,city,state,region,category,product_name,sales,quantity,discount,profit,unit_price,latitude,longitude,year,month,quarter,month_name,profit_margin
ORD-12796,2021-09-16,2021-09-22,CUST-40815,Consumer,Philadelphia,PA,East,Technology,Cameras,6401.16,18,0.0,1568.24,355.62,39.5302,-75.0497,2021,9,3,Sep,0.245
ORD-12797,2022-10-18,2022-10-25,CUST-46581,Consumer,Memphis,TN,South,Furniture,Desks,965.88,2,0.0,188.35,482.94,35.3377,-89.7844,2022,10,4,Oct,0.195
ORD-12800,2022-06-28,2022-06-29,CUST-14103,Corporate,Austin,TX,South,Technology,Mice,2786.48,8,0.0,530.5,348.31,30.3071,-97.1538,2022,6,2,Jun,0.1904
ORD-12801,2023-04-25,2023-04-27,CUST-24314,Corporate,Chicago,IL,Central,Office Supplies,Sticky Notes,30.05,1,0.2,6.45,37.56,41.5323,-87.2055,2023,4,2,Apr,0.2146
ORD-12805,2022-08-07,2022-08-11,CUST-41224,Home Office,Memphis,TN,South,Office Supplies,Binders,372.55,19,0.2,125.97,24.51,35.1511,-89.7466,2022,8,3,Aug,0.3381
ORD-12808,2021-05-26,2021-06-02,CUST-45225,Consumer,Los Angeles,CA,West,Furniture,Sofas,7609.63,18,0.1,2184.53,469.73,33.8273,-118.3856,2021,5,2,May,0.2871
ORD-12812,2021-09-20,2021-09-25,CUST-11162,Consumer,St. Louis,MO,Central,Office Supplies,Pens,421.19,11,0.0,194.4,38.29,39.1355,-90.0311,2021,9,3,Sep,0.4615
ORD-12817,2023-02-13,2023-02-15,CUST-51160,Home Office,Atlanta,GA,South,Furniture,Lamps,5270.3,14,0.5,-758.87,752.9,34.3461,-84.5493,2023,2,1,Feb,-0.144
ORD-12818,2021-06-15,2021-06-22,CUST-40496,Corporate,Baltimore,MD,East,Technology,Printers,1875.76,16,0.5,-369.07,234.47,39.3927,-76.1438,2021,6,2,Jun,-0.1968
ORD-12821,2022-11-03,2022-11-10,CUST-43743,Home Office,Jacksonville,FL,East,Technology,Tablets,13362.6,15,0.0,3510.34,890.84,30.4545,-81.511,2022,11,4,Nov,0.2627
ORD-12822,2020-04-01,2020-04-06,CUST-41061,Home Office,Jacksonville,FL,East,Furniture,Rugs,430.37,8,0.4,-7.67,89.66,30.4974,-82.4089,2020,4,2,Apr,-0.0178
ORD-12825,2022-05-01,2022-05-02,CUST-63495,Home Office,Seattle,WA,West,Office Supplies,Sticky Notes,350.93,14,0.15,93.06,29.49,47.6824,-122.6753,2022,5,2,May,0.2652
ORD-12830,2020-11-24,2020-11-27,CUST-37719,Consumer,Minneapolis,MN,Central,Furniture,Wardrobes,291.1,2,0.0,92.95,145.55,44.9187,-92.7434,2020,11,4,Nov,0.3193
ORD-12834,2023-12-30,2024-01-02,CUST-95093,Home Office,Kansas City,MO,Central,Office Supplies,Folders,379.96,7,0.0,181.87,54.28,38.9603,-94.6253,2023,12,4,Dec,0.4787
ORD-12835,2023-03-22,2023-03-28,CUST-89574,Home Office,New York,NY,East,Technology,Smartwatches,12033.68,18,0.4,-1247.86,1114.23,40.5745,-73.9515,2023,3,1,Mar,-0.1037
ORD-12838,2021-10-11,2021-10-14,CUST-40263,Corporate,Memphis,TN,South,Office Supplies,Folders,154.94,7,0.05,49.9,23.3,34.8108,-89.8632,2021,10,4,Oct,0.3221
ORD-12842,2021-05-08,2021-05-12,CUST-89327,Home Office,Nashville,TN,South,Office Supplies,Notebooks,510.75,14,0.15,159.09,42.92,35.9287,-86.5114,2021,5,2,May,0.3115
ORD-12847,2020-09-13,2020-09-18,CUST-44115,Home Office,Denver,CO,West,Furniture,Filing Cabinets,2750.96,8,0.0,738.42,343.87,39.8159,-104.7339,2020,9,3,Sep,0.2684
ORD-12849,2022-04-16,2022-04-20,CUST-69515,Consumer,Houston,TX,Central,Furniture,Desks,7647.51,17,0.05,1975.5,473.53,29.8964,-95.5249,2022,4,2,Apr,0.2583
ORD-12850,2023-02-09,2023-02-15,CUST-31880,Corporate,Philadelphia,PA,East,Technology,Mice,14427.39,16,0.2,723.92,1127.14,39.8882,-75.384,2023,2,1,Feb,0.0502
ORD-12853,2022-05-14,2022-05-17,CUST-54124,Corporate,Philadelphia,PA,East,Office Supplies,Folders,292.0,5,0.0,114.22,58.4,39.4854,-75.3073,2022,5,2,May,0.3912
ORD-12855,2021-12-27,2021-12-31,CUST-34045,Home Office,Jacksonville,FL,East,Technology,Smartphones,9454.16,14,0.3,-323.75,964.71,30.2531,-81.7224,2021,12,4,Dec,-0.0342
ORD-12858,2022-01-27,2022-02-02,CUST-22700,Home Office,Philadelphia,PA,East,Technology,Smartwatches,4500.68,15,0.5,-824.02,600.09,40.0938,-74.8976,2022,1,1,Jan,-0.1831
ORD-12862,2023-03-01,2023-03-06,CUST-51756,Consumer,Seattle,WA,West,Furniture,Conference Tables,9824.99,17,0.15,1449.3,679.93,47.249,-122.6426,2023,3,1,Mar,0.1475
ORD-12863,2022-11-29,2022-12-02,CUST-47728,Corporate,San Francisco,CA,West,Technology,Monitors,25182.6,19,0.0,4926.72,1325.4,37.6644,-122.651,2022,11,4,Nov,0.1956
ORD-12864,2021-08-13,2021-08-16,CUST-37111,Consumer,Minneapolis,MN,Central,Furniture,Filing Cabinets,14837.6,20,0.0,3489.72,741.88,44.8432,-93.2156,2021,8,3,Aug,0.2352
ORD-12867,2023-01-06,2023-01-13,CUST-84863,Home Office,Los Angeles,CA,West,Office Supplies,Pens,46.08,7,0.05,17.96,6.93,33.8828,-118.3639,2023,1,1,Jan,0.3898
ORD-12871,2022-07-18,2022-07-21,CUST-44479,Consumer,Memphis,TN,South,Furniture,Rugs,2360.86,4,0.2,221.13,737.77,35.1406,-90.3045,2022,7,3,Jul,0.0937
ORD-12875,2020-06-10,2020-06-16,CUST-92657,Corporate,Philadelphia,PA,East,Furniture,Desks,2029.54,8,0.1,504.66,281.88,39.4142,-75.2679,2020,6,2,Jun,0.2487
ORD-12876,2022-06-06,2022-06-07,CUST-42232,Consumer,Jacksonville,FL,East,Office Supplies,Sticky Notes,927.86,17,0.0,385.11,54.58,30.3852,-80.8421,2022,6,2,Jun,0.4151
ORD-12878,2021-02-04,2021-02-07,CUST-36027,Home Office,Phoenix,AZ,West,Furniture,Filing Cabinets,9456.19,16,0.1,2245.75,656.68,33.1488,-112.0986,2021,2,1,Feb,0.2375
ORD-12881,2022-06-08,2022-06-09,CUST-90396,Consumer,Charlotte,NC,East,Office Supplies,Paper Reams,235.01,16,0.2,35.53,18.36,35.2058,-81.0899,2022,6,2,Jun,0.1512
ORD-12884,2021-12-15,2021-12-19,CUST-97552,Home Office,Memphis,TN,South,Office Supplies,Paper Reams,444.29,17,0.05,180.28,27.51,34.9851,-90.085,2021,12,4,Dec,0.4058
ORD-12888,2022-01-01,2022-01-06,CUST-68611,Home Office,Austin,TX,South,Office Supplies,Scissors,1111.97,16,0.1,320.49,77.22,30.7917,-97.8364,2022,1,1,Jan,0.2882
ORD-12892,2020-12-26,2020-12-30,CUST-74117,Consumer,Dallas,TX,Central,Office Supplies,Scissors,383.46,11,0.0,188.52,34.86,33.0242,-96.6554,2020,12,4,Dec,0.4916
ORD-12895,2021-07-02,2021-07-07,CUST-98472,Corporate,Memphis,TN,South,Technology,Laptops,7974.37,7,0.15,944.46,1340.23,35.2681,-90.6283,2021,7,3,Jul,0.1184
ORD-12898,2022-03-27,2022-03-30,CUST-68672,Corporate,Minneapolis,MN,Central,Furniture,Lamps,1181.4,2,0.0,337.95,590.7,45.2335,-93.2847,2022,3,1,Mar,0.2861
ORD-12903,2021-02-26,2021-03-05,CUST-12610,Home Office,Miami,FL,South,Office Supplies,Staplers,59.46,4,0.5,-4.18,29.73,25.7543,-79.6788,2021,2,1,Feb,-0.0703
ORD-12908,2023-02-06,2023-02-07,CUST-61842,Corporate,Baltimore,MD,East,Technology,Keyboards,1604.08,2,0.0,452.9,802.04,39.2714,-76.3246,2023,2,1,Feb,0.2823
ORD-12913,2022-04-26,2022-04-28,CUST-23437,Corporate,Seattle,WA,West,Technology,Keyboards,20039.94,18,0.0,4041.55,1113.33,47.0988,-122.6073,2022,4,2,Apr,0.2017
ORD-12917,2021-09-09,2021-09-10,CUST-95888,Corporate,Austin,TX,South,Technology,Tablets,7726.08,8,0.0,2303.49,965.76,30.1878,-97.813,2021,9,3,Sep,0.2981
ORD-12922,2020-06-05,2020-06-06,CUST-89281,Consumer,Miami,FL,South,Office Supplies,Binders,614.55,17,0.0,236.61,36.15,26.3412,-79.7022,2020,6,2,Jun,0.385
ORD-12925,2021-02-01,2021-02-08,CUST-45920,Corporate,Los Angeles,CA,West,Office Supplies,Envelopes,737.8,20,0.0,376.97,36.89,34.0023,-118.1513,2021,2,1,Feb,0.5109
ORD-12928,2023-03-26,2023-03-30,CUST-73353,Home Office,Miami,FL,South,Technology,Printers,3683.94,13,0.4,-647.76,472.3,26.2131,-80.5403,2023,3,1,Mar,-0.1758
ORD-12932,2022-02-22,2022-02-23,CUST-39368,Consumer,St. Louis,MO,Central,Office Supplies,Folders,995.2,16,0.0,408.87,62.2,38.3008,-90.3767,2022,2,1,Feb,0.4108
ORD-12933,2022-09-03,2022-09-08,CUST-83516,Corporate,Baltimore,MD,East,Technology,Headphones,3928.36,4,0.0,699.79,982.09,39.1076,-76.7717,2022,9,3,Sep,0.1781
ORD-12935,2020-06-20,2020-06-22,CUST-17724,Consumer,San Francisco,CA,West,Furniture,Wardrobes,2564.97,13,0.5,-326.81,394.61,38.02,-122.7515,2020,6,2,Jun,-0.1274
ORD-12938,2021-11-22,2021-11-29,CUST-37423,Home Office,Nashville,TN,South,Furniture,Sofas,2802.65,5,0.0,871.7,560.53,36.5354,-86.934,2021,11,4,Nov,0.311
ORD-12939,2021-04-27,2021-04-30,CUST-65797,Home Office,New Orleans,LA,South,Furniture,Conference Tables,6391.65,15,0.0,1688.06,426.11,29.8808,-89.7161,2021,4,2,Apr,0.2641
ORD-12943,2022-11-30,2022-12-06,CUST-74904,Consumer,Baltimore,MD,East,Technology,Laptops,1163.96,4,0.0,267.37,290.99,39.1306,-76.4648,2022,11,4,Nov,0.2297
ORD-12948,2023-01-25,2023-01-29,CUST-52255,Consumer,Las Vegas,NV,West,Office Supplies,Tape,932.26,13,0.1,246.94,79.68,36.3744,-115.0174,2023,1,1,Jan,0.2649
ORD-12951,2021-08-17,2021-08-22,CUST-71880,Consumer,Kansas City,MO,Central,Office Supplies,Staplers,114.94,7,0.5,-1.77,32.84,38.8484,-94.846,2021,8,3,Aug,-0.0154
ORD-12952,2022-12-09,2022-12-15,CUST-50873,Consumer,Miami,FL,South,Furniture,Bookshelves,5608.8,16,0.0,1832.62,350.55,26.1387,-80.3812,2022,12,4,Dec,0.3267
ORD-12957,2022-07-28,2022-07-31,CUST-39626,Home Office,San Francisco,CA,West,Office Supplies,Notebooks,56.88,4,0.15,17.23,16.73,37.1439,-122.5954,2022,7,3,Jul,0.3029
ORD-12960,2021-08-05,2021-08-12,CUST-83546,Corporate,St. Louis,MO,Central,Technology,Monitors,10051.78,14,0.2,587.5,897.48,38.3571,-90.481,2021,8,3,Aug,0.0584
ORD-12964,2021-03-19,2021-03-22,CUST-53274,Consumer,Los Angeles,CA,West,Office Supplies,Staplers,194.31,6,0.5,-6.49,64.77,34.1377,-118.2962,2021,3,1,Mar,-0.0334
ORD-12966,2020-12-10,2020-12-11,CUST-31603,Consumer,St. Louis,MO,Central,Office Supplies,Tape,522.0,8,0.0,150.38,65.25,37.9938,-90.3821,2020,12,4,Dec,0.2881
ORD-12968,2020-10-07,2020-10-12,CUST-83419,Consumer,Atlanta,GA,South,Furniture,Desks,5898.0,15,0.0,1904.37,393.2,32.9257,-84.5399,2020,10,4,Oct,0.3229
ORD-12970,2021-09-30,2021-10-07,CUST-93069,Corporate,Austin,TX,South,Furniture,Lamps,1456.89,17,0.05,340.46,90.21,30.6865,-97.8555,2021,9,3,Sep,0.2337
ORD-12972,2022-06-23,2022-06-27,CUST-13315,Home Office,St. Louis,MO,Central,Technology,Mice,7984.92,9,0.15,951.4,1043.78,38.6724,-90.8392,2022,6,2,Jun,0.1191
ORD-12975,2022-05-18,2022-05-20,CUST-33462,Home Office,Minneapolis,MN,Central,Office Supplies,Sticky Notes,1207.36,20,0.2,336.14,75.46,45.0446,-93.1175,2022,5,2,May,0.2784
ORD-12980,2021-02-03,2021-02-04,CUST-11703,Home Office,Philadelphia,PA,East,Furniture,Conference Tables,1752.07,19,0.1,729.41,102.46,39.3248,-74.6426,2021,2,1,Feb,0.4163
ORD-12985,2022-09-07,2022-09-11,CUST-13988,Home Office,Chicago,IL,Central,Office Supplies,Binders,51.12,2,0.0,19.71,25.56,41.9362,-87.6637,2022,9,3,Sep,0.3856
ORD-12987,2020-12-21,2020-12-25,CUST-27255,Corporate,New Orleans,LA,South,Office Supplies,Tape,128.88,18,0.0,48.82,7.16,29.7791,-89.9711,2020,12,4,Dec,0.3788
ORD-12992,2023-07-29,2023-08-04,CUST-12185,Corporate,Baltimore,MD,East,Technology,Laptops,960.72,2,0.05,100.05,505.64,39.5152,-76.7349,2023,7,3,Jul,0.1041
ORD-12993,2022-01-20,2022-01-25,CUST-35289,Home Office,St. Louis,MO,Central,Furniture,Bookshelves,340.44,1,0.0,82.9,340.44,38.495,-89.8229,2022,1,1,Jan,0.2435
ORD-12996,2022-06-27,2022-06-28,CUST-45882,Consumer,Las Vegas,NV,West,Furniture,Desks,5042.79,9,0.0,1377.86,560.31,36.2775,-115.3593,2022,6,2,Jun,0.2732
ORD-12997,2023-11-27,2023-11-28,CUST-34334,Home Office,Chicago,IL,Central,Furniture,Lamps,1859.72,19,0.0,628.39,97.88,42.0557,-87.0954,2023,11,4,Nov,0.3379
ORD-12999,2020-01-22,2020-01-24,CUST-27397,Consumer,Kansas City,MO,Central,Office Supplies,Pens,817.99,12,0.1,254.58,75.74,39.3006,-94.5506,2020,1,1,Jan,0.3112
ORD-13001,2021-07-25,2021-07-27,CUST-48657,Consumer,Chicago,IL,Central,Furniture,Sofas,3682.02,19,0.05,1195.9,203.99,41.6344,-87.4265,2021,7,3,Jul,0.3248
ORD-13002,2022-09-30,2022-10-03,CUST-86706,Consumer,St. Louis,MO,Central,Furniture,Sofas,11869.87,19,0.0,3445.41,624.73,38.6107,-90.1725,2022,9,3,Sep,0.2903
ORD-13007,2023-12-09,2023-12-13,CUST-82300,Consumer,Miami,FL,South,Office Supplies,Envelopes,271.83,12,0.15,79.54,26.65,25.7351,-80.1256,2023,12,4,Dec,0.2926
ORD-13011,2021-03-22,2021-03-26,CUST-28325,Corporate,Chicago,IL,Central,Office Supplies,Paper Reams,489.33,9,0.0,234.34,54.37,42.1456,-87.3893,2021,3,1,Mar,0.4789
ORD-13012,2022-02-12,2022-02-18,CUST-30807,Home Office,New Orleans,LA,South,Furniture,Conference Tables,4493.41,19,0.15,706.47,278.23,29.6832,-89.7834,2022,2,1,Feb,0.1572
ORD-13016,2020-07-24,2020-07-26,CUST-90820,Home Office,Austin,TX,South,Furniture,Conference Tables,4673.64,12,0.0,1606.81,389.47,30.7118,-97.9212,2020,7,3,Jul,0.3438
ORD-13019,2022-03-28,2022-04-01,CUST-15259,Home Office,New Orleans,LA,South,Office Supplies,Scissors,194.18,8,0.2,44.37,30.34,29.4582,-90.1877,2022,3,1,Mar,0.2285
ORD-13024,2021-07-05,2021-07-10,CUST-78692,Corporate,Phoenix,AZ,West,Technology,Mice,10646.53,13,0.1,2021.02,909.96,33.3101,-111.8779,2021,7,3,Jul,0.1898
ORD-13028,2021-11-13,2021-11-20,CUST-61903,Home Office,Phoenix,AZ,West,Technology,Tablets,2476.85,2,0.15,224.09,1456.97,33.5472,-112.4143,2021,11,4,Nov,0.0905
ORD-13030,2020-12-18,2020-12-21,CUST-30203,Consumer,Denver,CO,West,Technology,Tablets,1665.4,10,0.0,373.48,166.54,38.8427,-105.0361,2020,12,4,Dec,0.2243
ORD-13034,2020-07-23,2020-07-27,CUST-41816,Corporate,Chicago,IL,Central,Furniture,Bookshelves,8180.06,18,0.2,478.34,568.06,42.2118,-87.4168,2020,7,3,Jul,0.0585
ORD-13039,2022-03-29,2022-04-05,CUST-61622,Consumer,Baltimore,MD,East,Technology,Keyboards,11898.74,11,0.2,991.56,1352.13,39.7463,-76.8947,2022,3,1,Mar,0.0833
ORD-13044,2021-03-30,2021-04-04,CUST-88534,Consumer,Boston,MA,East,Furniture,Wardrobes,1885.38,6,0.0,730.34,314.23,42.6397,-71.131,2021,3,1,Mar,0.3874
ORD-13048,2022-10-20,2022-10-22,CUST-29758,Consumer,Atlanta,GA,South,Office Supplies,Paper Reams,60.94,2,0.0,27.84,30.47,33.4181,-84.6374,2022,10,4,Oct,0.4568
ORD-13049,2021-06-18,2021-06-22,CUST-55388,Consumer,Houston,TX,Central,Furniture,Lamps,2332.68,6,0.3,68.98,555.4,29.6013,-95.687,2021,6,2,Jun,0.0296
ORD-13053,2021-10-15,2021-10-17,CUST-17144,Consumer,Jacksonville,FL,East,Furniture,Office Chairs,8488.44,19,0.2,1707.48,558.45,30.2523,-81.5442,2021,10,4,Oct,0.2012
ORD-13054,2022-07-11,2022-07-16,CUST-33440,Home Office,Minneapolis,MN,Central,Furniture,Desks,5898.25,12,0.15,893.48,578.26,44.4338,-93.189,2022,7,3,Jul,0.1515
ORD-13058,2020-01-15,2020-01-18,CUST-16362,Consumer,New Orleans,LA,South,Furniture,Desks,5672.05,19,0.3,-202.0,426.47,29.9294,-90.4805,2020,1,1,Jan,-0.0356
ORD-13061,2022-07-31,2022-08-03,CUST-13084,Corporate,Nashville,TN,South,Technology,Smartphones,2276.79,2,0.15,453.91,1339.29,36.4434,-86.7483,2022,7,3,Jul,0.1994
ORD-13066,2020-02-05,2020-02-09,CUST-61932,Corporate,Dallas,TX,Central,Furniture,Conference Tables,631.62,11,0.0,229.4,57.42,32.5261,-96.637,2020,2,1,Feb,0.3632
ORD-13071,2020-09-15,2020-09-21,CUST-41994,Consumer,San Francisco,CA,West,Technology,Cameras,3387.05,5,0.3,-33.9,967.73,37.8492,-122.0383,2020,9,3,Sep,-0.01
ORD-13076,2020-03-19,2020-03-21,CUST-20323,Corporate,Atlanta,GA,South,Technology,Keyboards,23462.72,20,0.2,2267.08,1466.42,33.8366,-84.8865,2020,3,1,Mar,0.0966
ORD-13080,2022-03-31,2022-04-01,CUST-25260,Corporate,St. Louis,MO,Central,Office Supplies,Binders,323.82,6,0.0,113.98,53.97,38.5932,-90.172,2022,3,1,Mar,0.352
ORD-13084,2022-11-18,2022-11-23,CUST-46016,Home Office,Phoenix,AZ,West,Furniture,Sofas,513.76,8,0.05,104.54,67.6,34.1735,-111.6151,2022,11,4,Nov,0.2035
ORD-13086,2022-03-27,2022-03-29,CUST-46014,Home Office,Seattle,WA,West,Office Supplies,Pens,51.2,10,0.2,13.83,6.4,47.6316,-122.3937,2022,3,1,Mar,0.2701
ORD-13090,2021-03-29,2021-03-31,CUST-87059,Consumer,Minneapolis,MN,Central,Office Supplies,Sticky Notes,25.43,1,0.5,-1.21,50.85,45.0032,-93.1927,2021,3,1,Mar,-0.0476
ORD-13092,2022-03-07,2022-03-11,CUST-70548,Home Office,Memphis,TN,South,Office Supplies,Sticky Notes,390.35,18,0.3,38.22,30.98,35.2503,-90.0966,2022,3,1,Mar,0.0979
ORD-13097,2022-03-09,2022-03-12,CUST-55259,Home Office,Miami,FL,South,Office Supplies,Staplers,705.98,13,0.3,45.61,77.58,25.5119,-80.3141,2022,3,1,Mar,0.0646
ORD-13099,2021-09-14,2021-09-17,CUST-91823,Corporate,Philadelphia,PA,East,Office Supplies,Folders,91.8,11,0.5,8.66,16.69,40.117,-75.5606,2021,9,3,Sep,0.0943
ORD-13104,2021-08-04,2021-08-09,CUST-26186,Consumer,Kansas City,MO,Central,Furniture,Standing Desks,4082.82,16,0.2,670.81,318.97,38.6358,-94.2552,2021,8,3,Aug,0.1643
ORD-13109,2023-03-14,2023-03-17,CUST-63545,Consumer,Baltimore,MD,East,Technology,Monitors,6259.68,6,0.2,228.13,1304.1,39.2619,-76.2123,2023,3,1,Mar,0.0364
ORD-13114,2021-10-16,2021-10-23,CUST-80205,Corporate,Dallas,TX,Central,Furniture,Wardrobes,5522.89,12,0.15,638.68,541.46,32.3609,-96.9751,2021,10,4,Oct,0.1156
ORD-13119,2021-08-09,2021-08-16,CUST-53785,Corporate,Miami,FL,South,Furniture,Lamps,10537.05,15,0.0,3708.19,702.47,25.3142,-81.0396,2021,8,3,Aug,0.3519
ORD-13121,2023-04-03,2023-04-09,CUST-28162,Corporate,Memphis,TN,South,Technology,Smartphones,10238.62,14,0.5,-2073.91,1462.66,35.3155,-89.6899,2023,4,2,Apr,-0.2026
ORD-13122,2021-10-27,2021-11-01,CUST-88819,Consumer,Charlotte,NC,East,Office Supplies,Scissors,383.04,8,0.15,98.38,56.33,35.1066,-80.4938,2021,10,4,Oct,0.2568
ORD-13124,2022-07-26,2022-07-29,CUST-48401,Consumer,New Orleans,LA,South,Office Supplies,Paper Reams,503.88,8,0.15,93.98,74.1,29.8334,-90.0129,2022,7,3,Jul,0.1865
ORD-13129,2022-07-29,2022-07-31,CUST-94066,Corporate,New York,NY,East,Technology,Smartwatches,9706.2,20,0.3,23.89,693.3,40.5571,-73.9997,2022,7,3,Jul,0.0025
ORD-13133,2022-08-04,2022-08-10,CUST-60504,Consumer,Charlotte,NC,East,Furniture,Bookshelves,98.8,3,0.4,-14.27,54.89,35.0325,-80.7039,2022,8,3,Aug,-0.1444
ORD-13136,2023-05-28,2023-06-03,CUST-62218,Consumer,Baltimore,MD,East,Furniture,Rugs,6617.88,18,0.0,1660.33,367.66,39.3077,-76.4759,2023,5,2,May,0.2509
ORD-13137,2023-08-23,2023-08-27,CUST-32145,Home Office,Boston,MA,East,Furniture,Rugs,768.53,14,0.5,-90.02,109.79,42.4111,-71.3488,2023,8,3,Aug,-0.1171
ORD-13141,2021-05-12,2021-05-19,CUST-74431,Consumer,Minneapolis,MN,Central,Office Supplies,Sticky Notes,850.4,16,0.0,331.37,53.15,45.1631,-93.2229,2021,5,2,May,0.3897
ORD-13143,2022-06-29,2022-07-02,CUST-78390,Home Office,Seattle,WA,West,Furniture,Sofas,7013.1,15,0.0,1898.26,467.54,47.6773,-122.1156,2022,6,2,Jun,0.2707
ORD-13147,2022-01-12,2022-01-18,CUST-67653,Home Office,Chicago,IL,Central,Technology,Keyboards,4451.94,10,0.1,166.96,494.66,42.1977,-87.7509,2022,1,1,Jan,0.0375
ORD-13150,2023-05-29,2023-06-01,CUST-29446,Consumer,Dallas,TX,Central,Office Supplies,Staplers,447.33,13,0.5,9.52,68.82,33.1392,-97.2115,2023,5,2,May,0.0213
ORD-13155,2022-11-24,2022-11-28,CUST-75679,Home Office,Boston,MA,East,Furniture,Rugs,2579.52,16,0.0,682.36,161.22,42.2734,-71.2951,2022,11,4,Nov,0.2645
ORD-13158,2023-08-20,2023-08-22,CUST-39468,Corporate,Kansas City,MO,Central,Furniture,Standing Desks,6845.56,17,0.0,2647.5,402.68,38.843,-94.7467,2023,8,3,Aug,0.3867
ORD-13163,2023-05-31,2023-06-07,CUST-39933,Corporate,Dallas,TX,Central,Technology,Tablets,3970.0,4,0.0,913.97,992.5,32.4194,-96.9187,2023,5,2,May,0.2302
ORD-13164,2023-07-06,2023-07-07,CUST-17336,Corporate,Seattle,WA,West,Office Supplies,Pens,508.99,11,0.4,48.8,77.12,47.5101,-122.358,2023,7,3,Jul,0.0959
ORD-13166,2021-06-08,2021-06-15,CUST-15273,Consumer,New Orleans,LA,South,Office Supplies,Paper Reams,98.2,6,0.3,13.11,23.38,29.4957,-89.9735,2021,6,2,Jun,0.1335
ORD-13168,2021-01-24,2021-01-30,CUST-41973,Home Office,Kansas City,MO,Central,Furniture,Desks,376.37,3,0.05,130.88,132.06,39.1055,-94.5124,2021,1,1,Jan,0.3477
ORD-13169,2021-10-15,2021-10-22,CUST-81089,Consumer,Austin,TX,South,Technology,Cameras,954.24,3,0.05,204.81,334.82,29.8892,-97.2292,2021,10,4,Oct,0.2146
ORD-13174,2020-01-20,2020-01-25,CUST-93221,Home Office,Phoenix,AZ,West,Furniture,Sofas,1541.07,14,0.05,416.27,115.87,33.9396,-112.2899,2020,1,1,Jan,0.2701
ORD-13177,2021-07-08,2021-07-12,CUST-79755,Home Office,Atlanta,GA,South,Furniture,Standing Desks,2171.5,6,0.1,675.13,402.13,33.9825,-84.2241,2021,7,3,Jul,0.3109
ORD-13180,2021-09-24,2021-09-30,CUST-76787,Home Office,Seattle,WA,West,Furniture,Rugs,9188.85,15,0.0,2864.18,612.59,47.5354,-121.9698,2021,9,3,Sep,0.3117
ORD-13182,2022-06-03,2022-06-09,CUST-35374,Consumer,Austin,TX,South,Technology,Tablets,1122.72,10,0.4,-104.39,187.12,29.6799,-98.0752,2022,6,2,Jun,-0.093
ORD-13187,2021-09-17,2021-09-20,CUST-98065,Home Office,Philadelphia,PA,East,Technology,Printers,11857.65,17,0.05,2024.19,734.22,40.043,-75.177,2021,9,3,Sep,0.1707
ORD-13192,2020-12-17,2020-12-24,CUST-64645,Corporate,Seattle,WA,West,Technology,Monitors,3925.66,6,0.3,160.75,934.68,47.0247,-122.2869,2020,12,4,Dec,0.0409
ORD-13195,2022-01-29,2022-01-31,CUST-65744,Corporate,Dallas,TX,Central,Furniture,Lamps,2117.71,10,0.3,-65.44,302.53,33.0079,-96.8283,2022,1,1,Jan,-0.0309
ORD-13197,2022-04-17,2022-04-20,CUST-96776,Consumer,Austin,TX,South,Technology,Mice,6952.72,5,0.05,1397.36,1463.73,30.0108,-97.3562,2022,4,2,Apr,0.201
ORD-13202,2022-05-25,2022-06-01,CUST-75921,Corporate,Houston,TX,Central,Furniture,Office Chairs,5695.57,13,0.05,1777.51,461.18,29.9351,-95.4089,2022,5,2,May,0.3121
ORD-13206,2020-11-24,2020-11-27,CUST-73837,Consumer,Nashville,TN,South,Technology,Smartphones,22642.72,16,0.0,5637.88,1415.17,35.9579,-86.5233,2020,11,4,Nov,0.249
ORD-13207,2020-05-01,2020-05-02,CUST-71845,Corporate,Seattle,WA,West,Office Supplies,Envelopes,58.88,2,0.1,23.7,32.71,47.9312,-122.5489,2020,5,2,May,0.4025
ORD-13208,2022-04-27,2022-05-04,CUST-67443,Home Office,Las Vegas,NV,West,Technology,Keyboards,3951.69,5,0.4,-323.76,1317.23,35.7821,-114.9683,2022,4,2,Apr,-0.0819
ORD-13211,2021-06-17,2021-06-22,CUST-57347,Home Office,Seattle,WA,West,Office Supplies,Folders,264.18,17,0.0,111.62,15.54,47.0491,-122.6785,2021,6,2,Jun,0.4225
ORD-13214,2022-08-17,2022-08-19,CUST-89117,Corporate,Memphis,TN,South,Technology,Tablets,7765.2,15,0.1,977.2,575.2,35.0597,-90.4128,2022,8,3,Aug,0.1258
ORD-13217,2022-03-22,2022-03-29,CUST-12123,Corporate,Philadelphia,PA,East,Technology,Mice,11589.5,16,0.4,-933.55,1207.24,40.0254,-75.2183,2022,3,1,Mar,-0.0806
ORD-13222,2022-10-04,2022-10-07,CUST-24723,Home Office,Atlanta,GA,South,Office Supplies,Sticky Notes,202.73,19,0.0,73.43,10.67,34.0646,-83.8934,2022,10,4,Oct,0.3622
ORD-13226,2023-06-03,2023-06-09,CUST-69151,Corporate,Phoenix,AZ,West,Technology,Smartwatches,7183.7,7,0.1,832.03,1140.27,33.2663,-111.9226,2023,6,2,Jun,0.1158
ORD-13227,2023-08-19,2023-08-24,CUST-62620,Consumer,Las Vegas,NV,West,Furniture,Desks,5556.85,11,0.2,678.48,631.46,36.1282,-114.9181,2023,8,3,Aug,0.1221
